pubkey,scid,channel_capacity,outgoing_reputation,incoming_revenue
033b63e4a9931dc151037acbce12f4f8968c86f5655cf102bbfa85a26bd4adc6d9,579442627903488,10000000000,239460,490618
033b63e4a9931dc151037acbce12f4f8968c86f5655cf102bbfa85a26bd4adc6d9,599233837203456,10000000000,166670,473743
033b63e4a9931dc151037acbce12f4f8968c86f5655cf102bbfa85a26bd4adc6d9,576144093020160,10000000000,0,247733
033b63e4a9931dc151037acbce12f4f8968c86f5655cf102bbfa85a26bd4adc6d9,577243604647936,10000000000,0,174862
033b63e4a9931dc151037acbce12f4f8968c86f5655cf102bbfa85a26bd4adc6d9,433207581409280,10000000000,209354,790777
033b63e4a9931dc151037acbce12f4f8968c86f5655cf102bbfa85a26bd4adc6d9,569547023253504,10000000000,982505,344014
02f1a8c87607f415c8f22c00593002775941dea48869ce23096af27b0cfdcc0b69,418913930248192,7777777000,0,387534
02f1a8c87607f415c8f22c00593002775941dea48869ce23096af27b0cfdcc0b69,404620279087104,6300000000,9512378,334124
02f1a8c87607f415c8f22c00593002775941dea48869ce23096af27b0cfdcc0b69,459595860475904,1000000000,192145,279851
02f1a8c87607f415c8f22c00593002775941dea48869ce23096af27b0cfdcc0b69,553054348836864,100000000000,16306261,11058028
02f1a8c87607f415c8f22c00593002775941dea48869ce23096af27b0cfdcc0b69,458496348848128,6000000000,0,56107
02f1a8c87607f415c8f22c00593002775941dea48869ce23096af27b0cfdcc0b69,383729558159360,6500000000,8336353,161790
02f1a8c87607f415c8f22c00593002775941dea48869ce23096af27b0cfdcc0b69,518969488375808,333333333000,137245591,89432370
02f1a8c87607f415c8f22c00593002775941dea48869ce23096af27b0cfdcc0b69,378232000020480,957997000,276938,0
02f1a8c87607f415c8f22c00593002775941dea48869ce23096af27b0cfdcc0b69,466192930242560,5000000000,1851827,797648
02f1a8c87607f415c8f22c00593002775941dea48869ce23096af27b0cfdcc0b69,407918813970432,4093035000,319921,475422
02f1a8c87607f415c8f22c00593002775941dea48869ce23096af27b0cfdcc0b69,399122720948224,100000000000,18056104,25026252
02f1a8c87607f415c8f22c00593002775941dea48869ce23096af27b0cfdcc0b69,381530534903808,8000000000,0,310264
02f1a8c87607f415c8f22c00593002775941dea48869ce23096af27b0cfdcc0b69,587139209297920,4800000000,2153959,404678
02f1a8c87607f415c8f22c00593002775941dea48869ce23096af27b0cfdcc0b69,392525651181568,3154337000,2486860,718875
02f1a8c87607f415c8f22c00593002775941dea48869ce23096af27b0cfdcc0b69,496979255820288,15000000000,1206952,2451830
02f1a8c87607f415c8f22c00593002775941dea48869ce23096af27b0cfdcc0b69,501377302331392,2000000000,2186603,910751
02f1a8c87607f415c8f22c00593002775941dea48869ce23096af27b0cfdcc0b69,382630046531584,15000000000,2728724,2914816
02f1a8c87607f415c8f22c00593002775941dea48869ce23096af27b0cfdcc0b69,434307093037056,3000000000,10015557,177690
02f1a8c87607f415c8f22c00593002775941dea48869ce23096af27b0cfdcc0b69,565148976742400,3000000000,9183523,550503
02f1a8c87607f415c8f22c00593002775941dea48869ce23096af27b0cfdcc0b69,449700255825920,500000000000,29520150,179680916
02f1a8c87607f415c8f22c00593002775941dea48869ce23096af27b0cfdcc0b69,380431023276032,133731337000,63923570,18552978
02f1a8c87607f415c8f22c00593002775941dea48869ce23096af27b0cfdcc0b69,461794883731456,20000000000,3877589,72496
02f1a8c87607f415c8f22c00593002775941dea48869ce23096af27b0cfdcc0b69,560750930231296,1000000000,353303,104700
02f1a8c87607f415c8f22c00593002775941dea48869ce23096af27b0cfdcc0b69,409018325598208,30000000000,13176976,1002295
02f1a8c87607f415c8f22c00593002775941dea48869ce23096af27b0cfdcc0b69,533263139536896,10000000000,294953,448436
02f1a8c87607f415c8f22c00593002775941dea48869ce23096af27b0cfdcc0b69,582741162786816,10000000000,1832129,714885
02f1a8c87607f415c8f22c00593002775941dea48869ce23096af27b0cfdcc0b69,535462162792448,1250000000,1116838,329046
02f1a8c87607f415c8f22c00593002775941dea48869ce23096af27b0cfdcc0b69,523367534886912,80000000000,16056724,3727529
02f1a8c87607f415c8f22c00593002775941dea48869ce23096af27b0cfdcc0b69,437605627920384,14081887000,11709921,1005576
02f1a8c87607f415c8f22c00593002775941dea48869ce23096af27b0cfdcc0b69,411217348853760,50000000000,1024873,3623950
02f1a8c87607f415c8f22c00593002775941dea48869ce23096af27b0cfdcc0b69,394724674437120,50500500000,0,1643478
02f1a8c87607f415c8f22c00593002775941dea48869ce23096af27b0cfdcc0b69,598134325575680,200000000000,119136,17707605
027ce055380348d7812d2ae7745701c9f93e70c1adeb2657f053f91df4f2843c71,540959720931328,10000000000,1605666,7315959
027ce055380348d7812d2ae7745701c9f93e70c1adeb2657f053f91df4f2843c71,425511000014848,16000000000,551040,4808878
027ce055380348d7812d2ae7745701c9f93e70c1adeb2657f053f91df4f2843c71,600333348831232,12393755000,862198,2276897
027ce055380348d7812d2ae7745701c9f93e70c1adeb2657f053f91df4f2843c71,597034813947904,200000000000,2621377,123807558
027ce055380348d7812d2ae7745701c9f93e70c1adeb2657f053f91df4f2843c71,558551906975744,10000000000,6727136,2275281
027ce055380348d7812d2ae7745701c9f93e70c1adeb2657f053f91df4f2843c71,523367534886912,80000000000,4720284,61716899
027ce055380348d7812d2ae7745701c9f93e70c1adeb2657f053f91df4f2843c71,566248488370176,10000000000,2541080,334353
027ce055380348d7812d2ae7745701c9f93e70c1adeb2657f053f91df4f2843c71,522268023259136,10000000000,535039,3192359
027ce055380348d7812d2ae7745701c9f93e70c1adeb2657f053f91df4f2843c71,509073883725824,100000000000,2689708,46133900
027ce055380348d7812d2ae7745701c9f93e70c1adeb2657f053f91df4f2843c71,556352883720192,10000000000,1102490,11818450
027ce055380348d7812d2ae7745701c9f93e70c1adeb2657f053f91df4f2843c71,568447511625728,100000000000,223408759,7516144
027ce055380348d7812d2ae7745701c9f93e70c1adeb2657f053f91df4f2843c71,505775348842496,88888888000,58542681,29653893
027ce055380348d7812d2ae7745701c9f93e70c1adeb2657f053f91df4f2843c71,463993906987008,25000000000,1955444,7010400
026209a739dbf4ab8c73db56773a61247e92fecc53ec5c8f7ae41f6d11fec64a04,347445674442752,500000000,10604,251
026209a739dbf4ab8c73db56773a61247e92fecc53ec5c8f7ae41f6d11fec64a04,471690488381440,2000000000,0,0
026209a739dbf4ab8c73db56773a61247e92fecc53ec5c8f7ae41f6d11fec64a04,444202697687040,2000000000,251,10604
026209a739dbf4ab8c73db56773a61247e92fecc53ec5c8f7ae41f6d11fec64a04,406819302342656,5000000000,0,0
037d7494f666955d305c09b9f3b4ad4288c6278c4b336608a16129e94e662b3c90,369435906998272,500000000,3827,2499
037d7494f666955d305c09b9f3b4ad4288c6278c4b336608a16129e94e662b3c90,594835790692352,3508609000,20860,12136
037d7494f666955d305c09b9f3b4ad4288c6278c4b336608a16129e94e662b3c90,382630046531584,15000000000,8372,18807
02529db69fd2ebd3126fb66fafa234fc3544477a23d509fe93ed229bb0e92e4fb8,437605627920384,14081887000,21301,5273
02529db69fd2ebd3126fb66fafa234fc3544477a23d509fe93ed229bb0e92e4fb8,357341279092736,1000000000,5273,21301
037c65e34444c37deaccde1f61f03b93e22b3d7451894d836f60132ee5a6f486ed,529964604653568,7700000000,0,0
037c65e34444c37deaccde1f61f03b93e22b3d7451894d836f60132ee5a6f486ed,571746046509056,10000000000,178810,0
037c65e34444c37deaccde1f61f03b93e22b3d7451894d836f60132ee5a6f486ed,390326627926016,10000000000,0,0
037c65e34444c37deaccde1f61f03b93e22b3d7451894d836f60132ee5a6f486ed,536561674420224,8000000000,0,178810
037c65e34444c37deaccde1f61f03b93e22b3d7451894d836f60132ee5a6f486ed,418913930248192,7777777000,0,0
037c65e34444c37deaccde1f61f03b93e22b3d7451894d836f60132ee5a6f486ed,558551906975744,10000000000,0,0
0313827390afcae8876dc7d56c417d5698effb237e6eab45a364ac71e9e2044c9a,455197813964800,5000000000,210775,202964
0313827390afcae8876dc7d56c417d5698effb237e6eab45a364ac71e9e2044c9a,474989023264768,2000000000,296711,13598
0313827390afcae8876dc7d56c417d5698effb237e6eab45a364ac71e9e2044c9a,561850441859072,10000000000,41034,218805
0313827390afcae8876dc7d56c417d5698effb237e6eab45a364ac71e9e2044c9a,456297325592576,5000000000,0,113163
020f744caa3a20c3195de8752024f98edf1100b072db7bc5d582d64a860132e7c0,496979255820288,15000000000,362337,1217400
020f744caa3a20c3195de8752024f98edf1100b072db7bc5d582d64a860132e7c0,467292441870336,5000000000,0,0
020f744caa3a20c3195de8752024f98edf1100b072db7bc5d582d64a860132e7c0,542059232559104,4100000000,1135471,223708
020f744caa3a20c3195de8752024f98edf1100b072db7bc5d582d64a860132e7c0,521168511631360,7500000000,133645,190378
038a43948bc67703c9ce8a94aa298867b8533633ae95dc80edf6e34020e820f030,451899279081472,5000000000,6559,78516
038a43948bc67703c9ce8a94aa298867b8533633ae95dc80edf6e34020e820f030,573945069764608,4000000000,35243,3371
038a43948bc67703c9ce8a94aa298867b8533633ae95dc80edf6e34020e820f030,423311976759296,2000000000,0,19103
038a43948bc67703c9ce8a94aa298867b8533633ae95dc80edf6e34020e820f030,469491465125888,2000000000,59164,0
02c4ae20674d7627021639986d75988b5f17c8693ed43b794beeef2384d04e5bf1,503576325586944,6000000000,0,0
02c4ae20674d7627021639986d75988b5f17c8693ed43b794beeef2384d04e5bf1,436506116292608,6000000000,0,0
02c4ae20674d7627021639986d75988b5f17c8693ed43b794beeef2384d04e5bf1,545357767442432,10000000000,0,0
02c4ae20674d7627021639986d75988b5f17c8693ed43b794beeef2384d04e5bf1,555253372092416,10000000000,0,0
02c4ae20674d7627021639986d75988b5f17c8693ed43b794beeef2384d04e5bf1,546457279070208,10000000000,0,0
02c4ae20674d7627021639986d75988b5f17c8693ed43b794beeef2384d04e5bf1,404620279087104,6300000000,0,0
02a4002deca0ad6781b1c55ea5c692faae768fef44e1997c5723cb5393a98709ae,350744209326080,5000000000,338556,980898
02a4002deca0ad6781b1c55ea5c692faae768fef44e1997c5723cb5393a98709ae,488183162798080,2000000000,802331,0
02a4002deca0ad6781b1c55ea5c692faae768fef44e1997c5723cb5393a98709ae,376032976764928,5000001000,875,0
02a4002deca0ad6781b1c55ea5c692faae768fef44e1997c5723cb5393a98709ae,362838837231616,2000000000,178105,2851
02a4002deca0ad6781b1c55ea5c692faae768fef44e1997c5723cb5393a98709ae,380431023276032,133731337000,0,335704
02a4002deca0ad6781b1c55ea5c692faae768fef44e1997c5723cb5393a98709ae,349644697698304,1000000000,0,432
02a2106a4681d68080cf3d8a3b706d6925142aee0caf99302e481dbb08feabfa1a,511272906981376,16000000000,834293,1265062
02a2106a4681d68080cf3d8a3b706d6925142aee0caf99302e481dbb08feabfa1a,431008558153728,4000000000,12352,43716
02a2106a4681d68080cf3d8a3b706d6925142aee0caf99302e481dbb08feabfa1a,447501232570368,5000000000,82582,356779
02a2106a4681d68080cf3d8a3b706d6925142aee0caf99302e481dbb08feabfa1a,427710023270400,7500000000,208185,317229
02a2106a4681d68080cf3d8a3b706d6925142aee0caf99302e481dbb08feabfa1a,429909046525952,5000000000,16611,7940
02a2106a4681d68080cf3d8a3b706d6925142aee0caf99302e481dbb08feabfa1a,476088534892544,2000000000,1447697,51376
02a2106a4681d68080cf3d8a3b706d6925142aee0caf99302e481dbb08feabfa1a,521168511631360,7500000000,340815,900146
021998f701de16564da7abff57abf8a79bd722de3f0152d5e7a219021fd5287510,452998790709248,5000000000,31000,1192577
021998f701de16564da7abff57abf8a79bd722de3f0152d5e7a219021fd5287510,544258255814656,5160000000,214208,1931304
021998f701de16564da7abff57abf8a79bd722de3f0152d5e7a219021fd5287510,450799767453696,16435392000,1619491,2617355
021998f701de16564da7abff57abf8a79bd722de3f0152d5e7a219021fd5287510,507974372098048,10000000000,1348526,364641
021998f701de16564da7abff57abf8a79bd722de3f0152d5e7a219021fd5287510,572845558136832,3000000000,597728,6181
021998f701de16564da7abff57abf8a79bd722de3f0152d5e7a219021fd5287510,528865093025792,20000000000,2413460,152028
021998f701de16564da7abff57abf8a79bd722de3f0152d5e7a219021fd5287510,451899279081472,5000000000,611696,572051
02cfdc6b60e5931d174a342b20b50d6a2a17c6e4ef8e077ea54069a3541ad50eb0,575044581392384,10000000000,0,515
02cfdc6b60e5931d174a342b20b50d6a2a17c6e4ef8e077ea54069a3541ad50eb0,586039697670144,500000000,515,0
0333a4a1ec6ddb057fdc26c830ee0e457ddaa32c1eb476a8b46d4eb1a592f70578,367236883742720,505816000,0,121481
0333a4a1ec6ddb057fdc26c830ee0e457ddaa32c1eb476a8b46d4eb1a592f70578,502476813959168,3000000000,58158,23139481
0333a4a1ec6ddb057fdc26c830ee0e457ddaa32c1eb476a8b46d4eb1a592f70578,581641651159040,3000000000,266196,1146042
0333a4a1ec6ddb057fdc26c830ee0e457ddaa32c1eb476a8b46d4eb1a592f70578,583840674414592,3000000000,24336445,253822
0298f6074a454a1f5345cb2a7c6f9fce206cd0bf675d177cdbf0ca7508dd28852f,570646534881280,10000000000,82094,94822975
0298f6074a454a1f5345cb2a7c6f9fce206cd0bf675d177cdbf0ca7508dd28852f,498078767448064,2000000000,163258,4357419
0298f6074a454a1f5345cb2a7c6f9fce206cd0bf675d177cdbf0ca7508dd28852f,360639813976064,2500000000,94767,10280461
0298f6074a454a1f5345cb2a7c6f9fce206cd0bf675d177cdbf0ca7508dd28852f,590437744181248,21654642000,127387433,2920012
0298f6074a454a1f5345cb2a7c6f9fce206cd0bf675d177cdbf0ca7508dd28852f,455197813964800,5000000000,494118,1575976
0298f6074a454a1f5345cb2a7c6f9fce206cd0bf675d177cdbf0ca7508dd28852f,593736279064576,16777215000,344704,11603735
0298f6074a454a1f5345cb2a7c6f9fce206cd0bf675d177cdbf0ca7508dd28852f,384829069787136,1600000000,1056712,611037
0298f6074a454a1f5345cb2a7c6f9fce206cd0bf675d177cdbf0ca7508dd28852f,504675837214720,2000000000,22546,328971
0298f6074a454a1f5345cb2a7c6f9fce206cd0bf675d177cdbf0ca7508dd28852f,396923697692672,3000000000,42311,8286644
0298f6074a454a1f5345cb2a7c6f9fce206cd0bf675d177cdbf0ca7508dd28852f,443103186059264,5000000000,94618,1663282
0298f6074a454a1f5345cb2a7c6f9fce206cd0bf675d177cdbf0ca7508dd28852f,588238720925696,49698486000,7103949,426727
0223c154b52d907a9d763c6f0c356f5d665d6b5046992355bbcfa58cfa2146700e,388127604670464,2705056000,564,49276
0223c154b52d907a9d763c6f0c356f5d665d6b5046992355bbcfa58cfa2146700e,385928581414912,1000000000,49276,564
03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,591537255809024,10000000000,3377239,0
03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,449700255825920,500000000000,2056465,1429259
03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,583840674414592,3000000000,1773247,169280
03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,395824186064896,1800000000,22378,164869
03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,568447511625728,100000000000,116457,7431863
03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,348545186070528,2000000000,2389595,33698
03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,527765581398016,3198574000,255072,1130837
03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,439804651175936,500000000,474251,104709
03ceca124ca305f615fa78386f2317ce43c19529b3f0be0ad9bfe479216043ada7,385928581414912,1000000000,71480,24303
03ceca124ca305f615fa78386f2317ce43c19529b3f0be0ad9bfe479216043ada7,387028093042688,1000000000,24303,69555
03ceca124ca305f615fa78386f2317ce43c19529b3f0be0ad9bfe479216043ada7,402421255831552,1000000000,2523,4448
032c2cb64ef0b6d5f4fac7b474712517b461fdf30ca85c32ed8d9a35c752042fc9,587139209297920,4800000000,17,3838
032c2cb64ef0b6d5f4fac7b474712517b461fdf30ca85c32ed8d9a35c752042fc9,586039697670144,500000000,3838,17
0242c1650f320c43f3600ebf3b5fcaf566760fcd421f35b68fd1e39a31b29ef540,371634930253824,4000000000,187374,79779
0242c1650f320c43f3600ebf3b5fcaf566760fcd421f35b68fd1e39a31b29ef540,438705139548160,6000000000,933,36714
0242c1650f320c43f3600ebf3b5fcaf566760fcd421f35b68fd1e39a31b29ef540,398023209320448,5000000000,21214,7513
0242c1650f320c43f3600ebf3b5fcaf566760fcd421f35b68fd1e39a31b29ef540,538760697675776,15000000000,53043,180415
0242c1650f320c43f3600ebf3b5fcaf566760fcd421f35b68fd1e39a31b29ef540,427710023270400,7500000000,54568,12697
036ea732371dd1164ce91adbb567a4f0a768e5babd6a05488894a935800619a500,504675837214720,2000000000,777,0
036ea732371dd1164ce91adbb567a4f0a768e5babd6a05488894a935800619a500,412316860481536,1000000000,0,685
036ea732371dd1164ce91adbb567a4f0a768e5babd6a05488894a935800619a500,490382186053632,2000000000,0,90
02c911ba09b21441200e0424279720ec13290b36cd51f4ab1a80cbb40b3baf0fe1,405719790714880,3000000000,476259,7477
02c911ba09b21441200e0424279720ec13290b36cd51f4ab1a80cbb40b3baf0fe1,524467046514688,7000000000,0,796192
02c911ba09b21441200e0424279720ec13290b36cd51f4ab1a80cbb40b3baf0fe1,423311976759296,2000000000,376053,13425
02c911ba09b21441200e0424279720ec13290b36cd51f4ab1a80cbb40b3baf0fe1,522268023259136,10000000000,0,67358
02c911ba09b21441200e0424279720ec13290b36cd51f4ab1a80cbb40b3baf0fe1,554153860464640,5662475000,70526,38323
039eed455b9a3da293e8202ea622c22669081dca7cd7d2082225b8de9541f82b82,363938348859392,2000000000,1466,6680
039eed455b9a3da293e8202ea622c22669081dca7cd7d2082225b8de9541f82b82,357341279092736,1000000000,85119,20670
039eed455b9a3da293e8202ea622c22669081dca7cd7d2082225b8de9541f82b82,479387069775872,2000000000,0,70987
039eed455b9a3da293e8202ea622c22669081dca7cd7d2082225b8de9541f82b82,361739325603840,3000000000,19204,7507
0353325e099c2b657ca5c4bb975a20b0c3de1d2391dabe73f40484aac255628d22,362838837231616,2000000000,613594,621346
0353325e099c2b657ca5c4bb975a20b0c3de1d2391dabe73f40484aac255628d22,348545186070528,2000000000,719179,357543
0353325e099c2b657ca5c4bb975a20b0c3de1d2391dabe73f40484aac255628d22,387028093042688,1000000000,82745,283259
0353325e099c2b657ca5c4bb975a20b0c3de1d2391dabe73f40484aac255628d22,366137372114944,4000000000,293823,307931
0353325e099c2b657ca5c4bb975a20b0c3de1d2391dabe73f40484aac255628d22,356241767464960,16000000000,6019,137414
0353325e099c2b657ca5c4bb975a20b0c3de1d2391dabe73f40484aac255628d22,484884627914752,2000000000,138416,19867
0353325e099c2b657ca5c4bb975a20b0c3de1d2391dabe73f40484aac255628d22,333152023281665,10000000000,0,195073
0353325e099c2b657ca5c4bb975a20b0c3de1d2391dabe73f40484aac255628d22,372734441881600,4000000000,297462,417354
0353325e099c2b657ca5c4bb975a20b0c3de1d2391dabe73f40484aac255628d22,363938348859392,2000000000,339475,150913
02a2e6a8709be5733e76556bf7f0482b7661dc8acf4724d681ff2d8d975cc52edb,392525651181568,3154337000,72,0
02a2e6a8709be5733e76556bf7f0482b7661dc8acf4724d681ff2d8d975cc52edb,391426139553792,1600625000,0,72
0293bc8988a035126d3d343cd918c9f336567faf8cbe41d9df7574c8644895aa14,540959720931328,10000000000,7452,258406
0293bc8988a035126d3d343cd918c9f336567faf8cbe41d9df7574c8644895aa14,543158744186880,3800000000,73882,122840
0293bc8988a035126d3d343cd918c9f336567faf8cbe41d9df7574c8644895aa14,538760697675776,15000000000,161045,29827
0293bc8988a035126d3d343cd918c9f336567faf8cbe41d9df7574c8644895aa14,447501232570368,5000000000,7358,86911
0293bc8988a035126d3d343cd918c9f336567faf8cbe41d9df7574c8644895aa14,448600744198144,8500000000,0,130572
0293bc8988a035126d3d343cd918c9f336567faf8cbe41d9df7574c8644895aa14,492581209309184,2000000000,301877,207
0293bc8988a035126d3d343cd918c9f336567faf8cbe41d9df7574c8644895aa14,539860209303552,10000000000,78568,1154
033e9ce4e8f0e68f7db49ffb6b9eecc10605f3f3fcb3c630545887749ab515b9c7,512372418609152,16777215000,23255350,245803
033e9ce4e8f0e68f7db49ffb6b9eecc10605f3f3fcb3c630545887749ab515b9c7,567347999997952,16384128000,795725,5370474
033e9ce4e8f0e68f7db49ffb6b9eecc10605f3f3fcb3c630545887749ab515b9c7,361739325603840,3000000000,560673,68339
033e9ce4e8f0e68f7db49ffb6b9eecc10605f3f3fcb3c630545887749ab515b9c7,513471930236928,22222222000,15146074,186305
033e9ce4e8f0e68f7db49ffb6b9eecc10605f3f3fcb3c630545887749ab515b9c7,393625162809344,40400400000,296678,3074
033e9ce4e8f0e68f7db49ffb6b9eecc10605f3f3fcb3c630545887749ab515b9c7,518969488375808,333333333000,2164704,30151288
033e9ce4e8f0e68f7db49ffb6b9eecc10605f3f3fcb3c630545887749ab515b9c7,547556790697984,5000000000,110783,27225
033e9ce4e8f0e68f7db49ffb6b9eecc10605f3f3fcb3c630545887749ab515b9c7,505775348842496,88888888000,657220,1682617
033e9ce4e8f0e68f7db49ffb6b9eecc10605f3f3fcb3c630545887749ab515b9c7,502476813959168,3000000000,3112831,111903
033e9ce4e8f0e68f7db49ffb6b9eecc10605f3f3fcb3c630545887749ab515b9c7,516770465120256,18449825000,8867955,70198
033e9ce4e8f0e68f7db49ffb6b9eecc10605f3f3fcb3c630545887749ab515b9c7,517869976748032,16777215000,9154936,468848
033e9ce4e8f0e68f7db49ffb6b9eecc10605f3f3fcb3c630545887749ab515b9c7,514571441864704,18070817000,2460300,124463
033e9ce4e8f0e68f7db49ffb6b9eecc10605f3f3fcb3c630545887749ab515b9c7,549755813953536,200000000000,0,41608467
033e9ce4e8f0e68f7db49ffb6b9eecc10605f3f3fcb3c630545887749ab515b9c7,500277790703616,2000000000,0,31308
033e9ce4e8f0e68f7db49ffb6b9eecc10605f3f3fcb3c630545887749ab515b9c7,416714906992640,21000000000,7216930,325969
033e9ce4e8f0e68f7db49ffb6b9eecc10605f3f3fcb3c630545887749ab515b9c7,520069000003584,279518538000,269272,46487601
033e9ce4e8f0e68f7db49ffb6b9eecc10605f3f3fcb3c630545887749ab515b9c7,355142255837184,10009953000,531203,2009002
033e9ce4e8f0e68f7db49ffb6b9eecc10605f3f3fcb3c630545887749ab515b9c7,506874860470272,88888888000,48528157,1891
033e9ce4e8f0e68f7db49ffb6b9eecc10605f3f3fcb3c630545887749ab515b9c7,595935302320128,16486691000,102577,167573
033e9ce4e8f0e68f7db49ffb6b9eecc10605f3f3fcb3c630545887749ab515b9c7,352943232581632,16777215000,6062366,539781
033e9ce4e8f0e68f7db49ffb6b9eecc10605f3f3fcb3c630545887749ab515b9c7,510173395353600,16777215000,3654,147385
033e9ce4e8f0e68f7db49ffb6b9eecc10605f3f3fcb3c630545887749ab515b9c7,515670953492480,39842776000,558932,26562
035b1ff29e8db1ba8f2a4f4f95db239b54069cb949b8cde329418e2a83da4f1b30,358440790720512,2000000000,0,99290
035b1ff29e8db1ba8f2a4f4f95db239b54069cb949b8cde329418e2a83da4f1b30,551954837209088,28311000,16835,69520
035b1ff29e8db1ba8f2a4f4f95db239b54069cb949b8cde329418e2a83da4f1b30,400222232576000,20200200000,1125461,418729
035b1ff29e8db1ba8f2a4f4f95db239b54069cb949b8cde329418e2a83da4f1b30,445302209314816,10000000000,37226,0
035b1ff29e8db1ba8f2a4f4f95db239b54069cb949b8cde329418e2a83da4f1b30,398023209320448,5000000000,309979,599971
035b1ff29e8db1ba8f2a4f4f95db239b54069cb949b8cde329418e2a83da4f1b30,359540302348288,2000000000,4841425,70727
035b1ff29e8db1ba8f2a4f4f95db239b54069cb949b8cde329418e2a83da4f1b30,577243604647936,10000000000,9212,700834
035b1ff29e8db1ba8f2a4f4f95db239b54069cb949b8cde329418e2a83da4f1b30,436506116292608,6000000000,28690,214533
035b1ff29e8db1ba8f2a4f4f95db239b54069cb949b8cde329418e2a83da4f1b30,506874860470272,88888888000,74960,1156423
035b1ff29e8db1ba8f2a4f4f95db239b54069cb949b8cde329418e2a83da4f1b30,333152023281665,10000000000,4214013,4580741
035b1ff29e8db1ba8f2a4f4f95db239b54069cb949b8cde329418e2a83da4f1b30,411217348853760,50000000000,2110018,3297556
035b1ff29e8db1ba8f2a4f4f95db239b54069cb949b8cde329418e2a83da4f1b30,537661186048000,10000000000,0,117172
035b1ff29e8db1ba8f2a4f4f95db239b54069cb949b8cde329418e2a83da4f1b30,588238720925696,49698486000,6083,1448395
033d38e07e2541628214c8184cf6c562311059872363e9f538b2f45434418b5bc5,452998790709248,5000000000,550094,3367574
033d38e07e2541628214c8184cf6c562311059872363e9f538b2f45434418b5bc5,579442627903488,10000000000,10560671,549125
033d38e07e2541628214c8184cf6c562311059872363e9f538b2f45434418b5bc5,374933465137152,10000001000,238228,67242
033d38e07e2541628214c8184cf6c562311059872363e9f538b2f45434418b5bc5,360639813976064,2500000000,124788,16909
033d38e07e2541628214c8184cf6c562311059872363e9f538b2f45434418b5bc5,489282674425856,5000000000,180619,802571
033d38e07e2541628214c8184cf6c562311059872363e9f538b2f45434418b5bc5,376032976764928,5000001000,489590,9372844
033d38e07e2541628214c8184cf6c562311059872363e9f538b2f45434418b5bc5,491481697681408,2000000000,3093879,0
033d38e07e2541628214c8184cf6c562311059872363e9f538b2f45434418b5bc5,512372418609152,16777215000,2979849,4041261
032419161f0505a955c4025e90eb441f5cf5b103a99b9f2cde2965fb80e6b29d8c,379331511648256,6000000000,0,0
032419161f0505a955c4025e90eb441f5cf5b103a99b9f2cde2965fb80e6b29d8c,564049465114624,10000000000,0,0
032419161f0505a955c4025e90eb441f5cf5b103a99b9f2cde2965fb80e6b29d8c,514571441864704,18070817000,0,0
02fe6a27ddcb2dd9fa8479fe1d52549b5932079a493b51f1409fa2c5878f1bc07c,400222232576000,20200200000,129034,7218453
02fe6a27ddcb2dd9fa8479fe1d52549b5932079a493b51f1409fa2c5878f1bc07c,457396837220352,20200200000,846582,2765770
02fe6a27ddcb2dd9fa8479fe1d52549b5932079a493b51f1409fa2c5878f1bc07c,401321744203776,50000000000,2368852,1361748
02fe6a27ddcb2dd9fa8479fe1d52549b5932079a493b51f1409fa2c5878f1bc07c,389227116298240,12345678000,3181695,130019
02fe6a27ddcb2dd9fa8479fe1d52549b5932079a493b51f1409fa2c5878f1bc07c,393625162809344,40400400000,5455377,522855
02fe6a27ddcb2dd9fa8479fe1d52549b5932079a493b51f1409fa2c5878f1bc07c,394724674437120,50500500000,295978,0
02fe6a27ddcb2dd9fa8479fe1d52549b5932079a493b51f1409fa2c5878f1bc07c,388127604670464,2705056000,1459337,815996
02fe6a27ddcb2dd9fa8479fe1d52549b5932079a493b51f1409fa2c5878f1bc07c,390326627926016,10000000000,90325,1012225
03c38c9abb6694747ea04bf7fdd008a413c7833b338dc79622a29e51bac48b5bd7,439804651175936,500000000,0,0
0395ac249d64403e98e344a510581893ee9855b0ddf25a30b5de1c6d2567a8a987,559651418603520,2000000000,0,0
02f3d9e33a2de53e128ae1821f0cff02f7e8c9b6872d949f0ebb0c8e388bad82ac,443103186059264,5000000000,558252,112795
02f3d9e33a2de53e128ae1821f0cff02f7e8c9b6872d949f0ebb0c8e388bad82ac,442003674431488,5000000000,0,430578
02f3d9e33a2de53e128ae1821f0cff02f7e8c9b6872d949f0ebb0c8e388bad82ac,466192930242560,5000000000,499205,514105
03540c5a5159390c5644e16a80e5a8036f99759a06c6eb4ecbd0a84c11dc64f7de,395824186064896,1800000000,6370606,1508
